trajectory_id,generation_mode,random_seed,initial_airspeed,initial_altitude,initial_alpha,trim_throttle,trim_elevator,maximum_alpha,minimum_alpha,minimum_airspeed,maximum_airspeed,maximum_abs_gamma,whether_stall_occurred,time_of_first_stall,whether_validity_envelope_was_exceeded,termination_reason,n_steps,duration_actual_s,n_sanity_issues,sanity_issues
traj_02484,normal,20260823,39.70058654028302,783.3195520706673,0.09761945888592952,0.32120253223871237,0.030506080901852976,0.09851946473622664,0.09662445745751656,39.44349547276885,39.978285756604606,0.006877347348247899,False,,False,completed_normally,2001,20.0,0,
traj_02485,gradual_approach_v3,20260823,33.70524985507597,1103.4260785950596,0.14680851663012198,0.3331992121160592,0.04587766144691312,0.14680851663012198,-0.0015135106017106215,30.08403986451956,58.3257305159872,0.613297907754375,False,,False,completed_normally,2001,20.0,0,
traj_02486,gradual_approach_v3,20260823,53.76846117389699,1604.7135033043876,0.037349554501185274,0.3922751024520447,0.0116717357816204,0.03734955450130357,-0.05361554004188429,53.76846117389699,100.75753629272903,0.6917215430527814,False,,False,completed_normally,2001,20.0,0,
traj_02487,stall,20260823,54.076529468929415,1695.551913327225,0.03651600977987648,0.3948796008549487,0.011411253056211398,1.1533530956700753,0.022108579770599324,19.365946130948835,59.39450503317575,0.7350206328326979,True,5.86,False,completed_normally,2001,20.0,0,
traj_02488,gradual_approach_v3,20260823,60.72103753661819,622.4043169394649,0.02146514650395869,0.4593698468386369,0.006707858282487092,0.15561945675271874,0.021465146503859472,22.599964311155087,60.72103753661819,0.7006080041044432,False,,False,completed_normally,2001,20.0,0,
traj_02489,gradual_approach_v3,20260823,53.751110784095765,929.8541486003666,0.03739691820983672,0.3921295054954288,0.011686536940573974,0.17758447607749928,0.025846236641809295,21.454547271135144,57.93359124716028,0.6284096785763075,False,,False,completed_normally,2001,20.0,0,
traj_02490,normal,20260823,35.0162029776542,1023.5262756162527,0.13410560969170368,0.32731073769817925,0.041908003028657395,0.1359236678354779,0.13240082689877256,34.65209033430968,35.383712928965714,0.011310855724587985,False,,False,completed_normally,2001,20.0,0,
traj_02491,gradual_approach_v3,20260823,31.430073612087696,1326.6128989277977,0.17222181885648635,0.3489968311635678,0.053819318392651985,0.4003282783252924,0.1395330400896434,24.289153295894817,37.9135164489034,0.22099434515954844,True,2.79,False,completed_normally,2001,20.0,0,
traj_02492,gradual_approach_v3,20260823,43.031523466777415,1713.888475254859,0.07813469379039698,0.3279388061121674,0.024417091809499056,0.24860923711217364,0.06228791742466744,20.891168196503475,47.37709283317104,0.5131239853814812,False,,False,completed_normally,2001,20.0,0,
traj_02493,normal,20260823,41.88128041020886,1423.3822858027002,0.08436947754628779,0.3247364678098675,0.026365461733214936,0.08543112611029982,0.08306041196674882,41.55260480473799,42.314514863541135,0.010880347698607892,False,,False,completed_normally,2001,20.0,0,
traj_02494,gradual_approach_v3,20260823,46.537291255804455,607.4008338199118,0.0617873189231818,0.34265034218281387,0.019308537163494316,0.06178731892329409,-0.029483890226709608,46.537291255804455,76.65404791715233,0.4974501820761701,False,,False,completed_normally,2001,20.0,0,
traj_02495,gradual_approach_v3,20260823,48.88037096201521,590.9747558955919,0.052704824264088235,0.35614140344798567,0.016470257582527573,0.052704824264131714,-0.07327585391879199,48.88037096201521,69.60041547498044,0.7863058890100134,False,,True,validity_envelope_gamma_exceeded,846,8.45,0,
traj_02496,gradual_approach_v3,20260823,41.87021343936779,1108.5745678065834,0.08443183980797944,0.32470993258992775,0.026384949939993574,0.08443183980812129,-0.06244412452502068,41.87021343936779,85.55570643001751,0.7419069375711677,False,,False,completed_normally,2001,20.0,0,
traj_02497,gradual_approach_v3,20260823,45.72902532983608,1539.0453733107515,0.06523783581894038,0.3386444982109907,0.02038682369341887,0.06523783581894038,-0.06710486402840976,45.729025329835125,90.70216999208098,0.7428484151915857,False,,False,completed_normally,2001,20.0,0,
traj_02498,stall,20260823,35.76190361398275,1675.4696802120814,0.12742446348496708,0.3248713133569192,0.03982014483905221,0.12742446348496708,-0.31536851950518596,35.76190361398173,39.59130930572821,0.7899555244346789,True,5.29,True,validity_envelope_gamma_exceeded,580,5.79,0,
traj_02499,gradual_approach_v3,20260823,67.29805229681591,1337.4157772748235,0.010688191056982113,0.5372288771470705,0.0033400597053069104,0.1430348623771852,0.010688191056982113,43.62006359338047,67.29805229681617,0.7857530508417769,False,,True,validity_envelope_gamma_exceeded,862,8.61,0,
