trajectory_id,generation_mode,random_seed,initial_airspeed,initial_altitude,initial_alpha,trim_throttle,trim_elevator,maximum_alpha,minimum_alpha,minimum_airspeed,maximum_airspeed,maximum_abs_gamma,whether_stall_occurred,time_of_first_stall,whether_validity_envelope_was_exceeded,termination_reason,n_steps,duration_actual_s,n_sanity_issues,sanity_issues
traj_0839,normal,20260817,72.46420985603453,1080.0472803315652,0.004179609407132551,0.607103286444785,0.001306127939728922,0.03482574615211728,-0.024915064666096047,59.65512204520059,72.4642098560515,0.27969055438685103,False,,False,completed_normally,2001,20.0,0,
traj_0840,normal,20260817,47.547911433029824,893.3243139858218,0.0577100669750579,0.34813679653331603,0.018034395929705592,0.058415571885017184,0.05707252329513853,47.23906391386598,47.8359784810702,0.006277568123288419,False,,False,completed_normally,2001,20.0,0,
traj_0841,normal,20260817,42.40441635973184,1237.2472466830484,0.08147416276634431,0.3260849986931511,0.025460675864482595,0.08147416276649345,0.03285533866816004,42.40441635973184,51.45033326697171,0.1909638869674455,False,,False,completed_normally,2001,20.0,0,
traj_0842,normal,20260817,45.853422425490706,529.7786045719761,0.06469529826490356,0.33923827218154917,0.02021728070778236,0.08275999031981589,0.013632498671873442,44.3248673445734,52.654772742227316,0.1485936544100045,False,,False,completed_normally,2001,20.0,0,
traj_0843,stall,20260817,62.232370343274155,1129.9712271088595,0.01868761704838324,0.4760983740308543,0.0058398803276197625,0.3708933302938182,0.01868761704838324,54.026154261081736,62.23237034327862,0.7892546051880256,True,3.13,True,validity_envelope_gamma_exceeded,382,3.81,0,
traj_0844,normal,20260817,42.687886913028805,981.5722136557782,0.07994729919381241,0.3268914735489894,0.024983530998066376,0.08072352859769989,0.07909027548899263,42.408931149604975,42.97563259226511,0.010645649519980108,False,,False,completed_normally,2001,20.0,0,
traj_0845,stall,20260817,61.086090304957466,1066.3433532932802,0.020775582879935032,0.4633443970132752,0.006492369649979698,0.2704249279611013,0.020319533936608934,53.31272050848583,61.473689967819446,0.7887248524603678,False,,True,validity_envelope_gamma_exceeded,719,7.18,0,
traj_0846,normal,20260817,38.36093541744422,1719.752254606033,0.10682056645875479,0.32086684455930004,0.033381427018360874,0.10833596853830871,0.06611731603774443,37.56381626465471,44.2700548814399,0.13832548536372155,False,,False,completed_normally,2001,20.0,0,
traj_0847,normal,20260817,34.910294774385086,741.2076348413743,0.1350853151297904,0.3277087283510877,0.0422141609780595,0.1494423807779654,0.09736588230112077,32.102609038899715,38.25772773755386,0.10874880379938412,False,,False,completed_normally,2001,20.0,0,
traj_0848,normal,20260817,45.69039966454511,746.8416556692245,0.06540716482140724,0.33846183849040523,0.020439739006689762,0.08772384029138004,0.009657550096966783,38.651094372204106,54.24714460266332,0.22478112985063053,False,,False,completed_normally,2001,20.0,0,
traj_0849,stall,20260817,70.82399866631417,1208.9127595862099,0.006094000619092181,0.5841275152597413,0.0019043751934663064,0.23979628758635485,0.00609400061903969,62.89623008719538,70.82399866631417,0.7894731049290797,False,,True,validity_envelope_gamma_exceeded,643,6.42,0,
traj_0850,normal,20260817,40.483970430045225,1257.8260997218472,0.09262812166987369,0.32206743891951856,0.028946288021835527,0.09406456633611578,0.09107556119112252,40.05553086773447,40.94141855750416,0.011216192510016036,False,,False,completed_normally,2001,20.0,0,
traj_0851,normal,20260817,42.0896754490613,1490.4310895629503,0.08320385049311513,0.3252516577787796,0.026001203279098477,0.1614265765898417,0.06804413651470437,29.817972546533905,47.55473990727578,0.27075502674992163,False,,False,completed_normally,2001,20.0,0,
traj_0852,boundary,20260817,54.67850458042569,624.5624782750934,0.03492695642468269,0.4000734048812723,0.01091467388271334,0.03492695642472601,-0.11294468144838654,54.67850458042569,62.761505963917074,0.7871457979787189,False,,True,validity_envelope_gamma_exceeded,498,4.97,0,
traj_0853,normal,20260817,44.219597494422956,1643.540361507241,0.0721755984598611,0.3321270043163587,0.022554874518706594,0.1008621505188289,0.07217559845975946,39.02584959000991,44.219597494422956,0.11481093178182779,False,,False,completed_normally,2001,20.0,0,
traj_0854,normal,20260817,59.456698866924306,1578.9430758920703,0.023950975502034285,0.44593632706805814,0.007484679844385714,0.03544603705520934,-0.01606530775803766,59.456698866924306,69.93221453882202,0.2431136571697041,False,,False,completed_normally,2001,20.0,0,
traj_0855,normal,20260817,39.05346541222951,1898.7410894346588,0.10195482775915879,0.3208537894635379,0.03186088367473712,0.10392284154845759,0.10037402588057176,38.51705020629549,39.4781394718304,0.014642439054730389,False,,False,completed_normally,2001,20.0,0,
traj_0856,normal,20260817,55.334575220056784,1436.4256723696699,0.033252765266899686,0.40588884060094965,0.010391489145906154,0.03429750355493923,0.03291857127144214,54.662869927323236,55.57062294624493,0.01222000251633068,False,,False,completed_normally,2001,20.0,0,
traj_0857,stall,20260817,31.162174241336192,1159.2900151117565,0.17554225447320973,0.35138758456675334,0.05485695452287804,0.17554225447320973,-0.19279997075067412,31.16217424133585,37.585245567150636,0.7876261377876581,False,,True,validity_envelope_gamma_exceeded,312,3.11,0,
traj_0858,normal,20260817,62.92801959926254,1977.754789923703,0.017475037938133105,0.4840378747293465,0.005460949355666595,0.017475037938133105,-0.028340729731297504,62.92801959926254,81.73332450002476,0.2831862134935863,False,,False,completed_normally,2001,20.0,0,
traj_0859,normal,20260817,55.33844365425334,720.4932360594013,0.03324306671030167,0.4059236034328489,0.010388458346969272,0.033243066710329075,-0.006164397831744162,55.33844365425334,65.13861378823513,0.1677169037252874,False,,False,completed_normally,2001,20.0,0,
traj_0860,boundary,20260817,45.56790178036708,1609.085674693113,0.06594692340013822,0.337887932697809,0.020608413562543195,0.06594692340013822,-0.07471183290713967,45.567901780365176,58.18905040074259,0.7855017177489441,False,,True,validity_envelope_gamma_exceeded,540,5.39,0,
traj_0861,normal,20260817,70.97578470212623,574.1160776858205,0.005911307108983625,0.5862232605941435,0.001847283471557383,0.005911307109037487,-0.019177612876882938,70.96040213358785,84.06826544016212,0.17649122465081624,False,,False,completed_normally,2001,20.0,0,
traj_0862,boundary,20260817,34.76929693662093,702.5354535832172,0.13640188123459976,0.3282590811015731,0.04262558788581242,0.6860060550281737,0.0932485748255244,22.173408860331463,46.8359952650088,0.6043852513879489,True,2.5100000000000002,False,completed_normally,2001,20.0,0,
traj_0863,normal,20260817,57.39989963883411,1732.698742521375,0.02834585044347533,0.42521623910981654,0.00885807826358604,0.029111522186833598,0.028249255453927924,56.85540107415136,57.482679711464506,0.009884385067384413,False,,False,completed_normally,2001,20.0,0,
traj_0864,normal,20260817,45.96211109243154,1978.7286093201164,0.06422474294396535,0.33976390890274805,0.020070232169989172,0.06422474294406681,0.004677406708961246,45.96211109243154,60.22681708946892,0.24130523841426757,False,,False,completed_normally,2001,20.0,0,
traj_0865,boundary,20260817,45.51442052580648,1527.9502529317506,0.06618389353883994,0.3376399484184161,0.02068246673088748,0.06618389353883994,-0.1250294692171694,45.51442052580576,53.521000944553826,0.7866039160468578,False,,True,validity_envelope_gamma_exceeded,421,4.2,0,
traj_0866,normal,20260817,44.9461168063239,1013.2806500099207,0.0687524692987134,0.33510286044383186,0.02148514665584794,0.07001065152173035,0.06757854315325117,44.47222115752855,45.41067103628336,0.010827563351538064,False,,False,completed_normally,2001,20.0,0,
traj_0867,boundary,20260817,57.72819991642501,959.0286916801,0.02761321233988336,0.42842705113278196,0.00862912885621355,0.027613212340047478,-0.12506113350728554,57.72819991642501,64.83329459666322,0.7879445452301789,False,,True,validity_envelope_gamma_exceeded,409,4.08,0,
traj_0868,normal,20260817,49.48976253670761,517.5899181829883,0.05054561813764118,0.36008145748247333,0.01579550566801287,0.10433058538820028,0.05054561813750443,39.17433032498012,49.48976253670761,0.2105744273233556,False,,False,completed_normally,2001,20.0,0,
traj_0869,boundary,20260817,37.12443434983161,1818.5860819756927,0.11613512476670265,0.32195178858945983,0.03629222648959458,0.11839497752079119,0.11381907819883463,36.6094260957388,37.70008069293548,0.01656809202194363,False,,False,completed_normally,2001,20.0,0,
traj_0870,normal,20260817,54.52760243929093,1501.5293405336001,0.035320451332308864,0.3987585477906308,0.011037641041346519,0.035320451332308864,0.007249920186353315,54.52760243929093,66.67486026429597,0.19035883861070937,False,,False,completed_normally,2001,20.0,0,
traj_0871,normal,20260817,38.053969278786944,683.452712043992,0.10905576285278165,0.3210058374858322,0.034079925891494264,0.10905576285278165,0.07158677909239028,38.05396927878215,42.41895356640175,0.1075791191793479,False,,False,completed_normally,2001,20.0,0,
traj_0872,stall,20260817,68.58032874259801,1167.775935679531,0.008936127796097228,0.5538843101474731,0.002792539936280384,0.008936127796136102,-0.22052376686017916,68.58032874259801,70.82994928621955,0.7899627313669768,False,,True,validity_envelope_gamma_exceeded,238,2.37,0,
traj_0873,boundary,20260817,54.062624312277926,1231.8592224601387,0.03655333221870439,0.394761256937367,0.011422916318345121,0.513048991215445,0.036553332218539555,13.115795327790897,54.062624312277926,0.7857072540902149,True,10.33,True,validity_envelope_gamma_exceeded,1594,15.93,0,
traj_0874,normal,20260817,63.98916157950272,901.6354635974101,0.015700058619916243,0.4964334722023216,0.004906268318723826,0.0157000586199618,0.0003751563851949469,63.98916157950272,71.26112757190913,0.10906337138362575,False,,False,completed_normally,2001,20.0,0,
traj_0875,normal,20260817,54.873270121366545,1655.6487817228062,0.034423786096625636,0.4017830925151669,0.010757433155195511,0.0655219050132022,-0.018195911272669618,53.10074828012387,64.98197353018195,0.3042386332731335,False,,False,completed_normally,2001,20.0,0,
traj_0876,stall,20260817,65.06486728335761,897.6922476694933,0.013987588107958946,0.5093441846544523,0.00437112128373717,0.014611137429372607,-0.4031040959277372,64.44974542483317,65.5308204210955,0.7887346860851634,True,6.24,True,validity_envelope_gamma_exceeded,674,6.73,0,
traj_0877,stall,20260817,54.49128285967298,1738.7111712837493,0.035415638241066714,0.3984433653339079,0.011067386950333349,0.03541563824112482,-0.2977119869678476,54.49128285967298,56.22137852419749,0.789823595425775,True,6.95,True,validity_envelope_gamma_exceeded,733,7.32,0,
traj_0878,boundary,20260817,51.89725051187097,770.5739847323622,0.04272883631857821,0.3772581113201164,0.013352761349555691,0.042728836318652624,-0.11041653243699245,51.89725051187097,60.381431095803485,0.7861668632486841,False,,True,validity_envelope_gamma_exceeded,599,5.98,0,
traj_0879,normal,20260817,45.93207257000187,1940.5096721286984,0.06435446928548819,0.33961800170499973,0.02011077165171506,0.06435446928548819,0.041204995199620675,45.932072569996095,50.88012419971431,0.10099826117484521,False,,False,completed_normally,2001,20.0,0,
