trajectory_id,generation_mode,random_seed,initial_airspeed,initial_altitude,initial_alpha,trim_throttle,trim_elevator,maximum_alpha,minimum_alpha,minimum_airspeed,maximum_airspeed,maximum_abs_gamma,whether_stall_occurred,time_of_first_stall,whether_validity_envelope_was_exceeded,termination_reason,n_steps,duration_actual_s,n_sanity_issues,sanity_issues
traj_0085,gradual_E_slow_rise_slow_recovery,20260817,73.93368535312804,1368.832330743009,0.002570586223759817,0.6282965028443835,0.0008033081949249428,0.0025705862238948446,-0.13056733522914732,73.93368535312804,81.67967000788613,0.7875277966536068,False,,True,validity_envelope_gamma_exceeded,742,7.41,0,
traj_0086,gradual_B_moderate_margin,20260817,44.303642691491675,1271.066518882506,0.07177132908065847,0.33245555074853056,0.022428540337705773,0.26317290109864966,0.07177132908064587,29.452095550300953,44.303642691491675,0.7856872168760544,False,,True,validity_envelope_gamma_exceeded,903,9.02,0,
traj_0087,gradual_B_moderate_margin,20260817,49.47826674700052,776.9125120903104,0.0505856328519205,0.3600055549278409,0.015808010266225154,0.2524670054036048,0.0505856328519205,37.39084476893787,49.47826674700142,0.7869630613119413,False,,True,validity_envelope_gamma_exceeded,571,5.7,0,
traj_0088,gradual_D_two_stage,20260817,44.84636592408033,1452.1863725903747,0.06921302490383097,0.3346762747601406,0.021629070282447177,0.3385530598377516,0.06921302490368723,18.12114803088483,44.84636592408033,0.6106266898787367,True,12.620000000000001,False,completed_normally,2001,20.0,0,
traj_0089,gradual_E_slow_rise_slow_recovery,20260817,64.07079126204157,905.5141486668216,0.015567113261907482,0.4974011028912493,0.004864722894346089,0.015567113261907482,-0.13279894288985739,64.0707912620283,72.3642132068429,0.787333306391467,False,,True,validity_envelope_gamma_exceeded,881,8.8,0,
traj_0090,gradual_B_moderate_margin,20260817,37.2555234876304,813.9203621125358,0.11510750847882975,0.32176912934785845,0.0359710963996343,0.11510750847882975,-0.09451910292230192,37.25552348762576,48.79946766130008,0.7873545263002646,False,,True,validity_envelope_gamma_exceeded,771,7.7,0,
traj_0091,gradual_C_high_margin,20260817,37.278854846576145,1357.0332331983807,0.11492564183171414,0.32173835094094677,0.03591426307241067,0.11492564183179164,-0.14376788294968668,37.278854846576145,45.488706573380654,0.7882880156569032,False,,True,validity_envelope_gamma_exceeded,735,7.34,0,
traj_0092,gradual_B_moderate_margin,20260817,58.50886076122705,971.8799251183062,0.02591959277038658,0.43621034392135666,0.008099872740745806,0.02591959277038658,-0.10285724054547085,58.50886076122652,67.84395597935524,0.7865802444193877,False,,True,validity_envelope_gamma_exceeded,987,9.86,0,
traj_0093,gradual_A_tight_margin,20260817,58.229724316536014,1606.6494566968108,0.02651747161067836,0.4334034984706895,0.008286709878336988,0.02651747161067836,-0.10212037420453268,58.22972431649913,68.44081872841734,0.786137116778419,False,,True,validity_envelope_gamma_exceeded,1072,10.71,0,
traj_0094,gradual_C_high_margin,20260817,48.010528162766086,639.1070838543736,0.05592639337198514,0.3508188409160901,0.017476997928745356,0.05592639337198514,-0.17359547014674037,48.01052816275322,54.48435697260311,0.7858411654548272,False,,True,validity_envelope_gamma_exceeded,696,6.95,0,
traj_0095,gradual_D_two_stage,20260817,59.68391250170858,1365.1535385327627,0.02349274440821271,0.44831206885330543,0.007341482627566472,0.05261840222000469,-0.08249940099893072,59.68391250170665,90.26554576047141,0.7480025180763881,False,,False,completed_normally,2001,20.0,0,
