trajectory_id,time,V,alpha,theta,gamma,altitude,pitch_rate,vertical_speed,thrust,elevator,throttle,dV_dt,dalpha_dt,stall_margin,is_unsafe,future_stall_5s,future_stall_5s_available,time_r
traj_0076,6.16,68.25938062855573,0.009379941142787479,0.009391451042772178,1.1509899984699962e-05,1908.8352413173116,7.978220045580895e-06,0.0007856586440348956,1515.1476273839855,0.002934476010779004,0.582749087455379,0.07068105247043377,-4.6303497490060574e-05,0.27106015677646145,False,0.0,True,6.16
traj_0077,11.4,68.58151926759189,0.009083711077361174,0.012145540220461104,0.003061829143099929,1307.735323743849,0.0005021641346513998,0.2099845662774184,1428.8380244833938,0.0029305547041197453,0.5495530863397668,-0.04016465514382617,3.444039883924305e-05,0.2713563868418878,False,0.0,True,11.4
traj_0078,0.7000000000000001,61.495914430060324,0.020015838780336904,0.020015838788448547,8.111643490516127e-12,1664.096667978642,2.735762790827258e-13,4.988329339799356e-10,1216.4370137862143,0.006254949621374593,0.4678603899177747,2.377927188490503e-06,-7.972456028682018e-10,0.26042425913891204,False,0.0,True,0.7
traj_0079,7.18,49.77107938678489,0.04904403168844336,0.04395682669050256,-0.005087204997940796,1316.061433901649,-0.0013302664362567598,-0.2531945917079623,947.9291370532396,0.015084134028786013,0.3645881296358614,0.05815816808620866,-0.00011273608467726737,0.2313960662308056,False,0.0,True,7.18
traj_0081,18.76,64.22011228867115,0.015325218828454518,0.021003646119478914,0.0056784272910243945,1996.466474997942,6.033003746901399e-05,0.36466727849070707,1297.403365696668,0.004796547285565322,0.4990012944987185,-0.05609212449826373,5.796174366023976e-05,0.26511487909079445,False,,False,18.76
traj_0082,11.8,67.95193123881147,0.009729996740776833,0.008392245579241288,-0.0013377511615355454,1940.7223115201753,-0.00017735338803640885,-0.09090274783036904,1422.5966468001266,0.0030083334810564904,0.5471525564615871,0.01659789378862797,-1.4611645329613843e-05,0.2707101011784721,False,0.0,True,11.8
traj_0084,12.24,39.376717339474645,0.09930189589067605,0.09020031683957519,-0.009101579051100863,695.9203133559593,-0.0011782180852589173,-0.3583853575582796,834.8232896219438,0.030832006785213993,0.32108588062382454,0.09180961233639096,-0.00032133956770069583,0.1811382020285729,False,0.0,True,12.24
traj_0085,6.46,69.83406729784845,0.009169611890345403,-0.1460540861996257,-0.1552236980899711,786.8787232873649,0.006349238514234469,-10.796424440103284,1339.8302113392533,0.004136684413318466,0.515319312053559,1.3882083340746476,-0.00125501422127694,0.2712704860289036,False,0.0,True,6.46
traj_0086,12.67,65.94076216928428,0.012565596283301953,0.007797346307643918,-0.004768249975658034,874.8023079858258,-0.0003142939657619939,-0.3144208461491175,1358.0786737441142,0.0038711392059962717,0.5223379514400439,0.05203057617819695,-4.986720502538067e-05,0.267874501635947,False,0.0,True,12.67
traj_0087,5.83,40.13156936265111,0.04514472313646978,-0.060376782235016066,-0.10552150537148584,1435.2621358572485,-0.09588550852247876,-4.226889157433584,621.1603694907581,-0.003361048249785243,0.23890783441952235,1.0508986998999603,-0.003527173716909998,0.23529537478277918,False,0.0,True,5.83
traj_0088,15.46,34.76326041011267,0.06979332283153689,0.25928990183582146,0.18949657900428457,1273.952329689499,-0.09841480450501884,6.5481644963290035,1434.5488290277817,0.002860195851065109,0.5517495496260699,-1.0968029269136537,0.006714897451648438,0.21064677508771207,False,,False,15.46
traj_0089,10.81,39.7355012456287,0.053473593920898344,0.5140074522796226,0.4605338583587243,957.0850026001044,-0.04385650611895917,17.659506120256037,1150.2731542017473,0.0077020272705417,0.44241275161605664,-3.917108259355473,0.012125798387291331,0.2269665039983506,False,0.0,True,10.81
traj_0090,10.08,33.82517312965534,0.14511003495945254,0.13516818591182037,-0.009941849047632173,1194.406206213045,-0.0012949909229326873,-0.33627922554108525,863.1618511668811,0.04513662014833161,0.33198532737187736,0.09878225620099101,-0.0004950802191927561,0.1353300629597964,False,0.0,True,10.08
