trajectory_id,regime,cross_sign,termination_reason,corrected_precursor_s,t_8_to_16_s,t_12_to_16_s,classification,max_alpha_deg,gamma_at_cross_deg,max_gamma_pre_cross_deg
traj_02313,stall,1.0,completed_normally,,,0.1299999999999999,gradual_monotonic_low_gamma,67.61708999697554,1.490793066213146,1.490793066213146
traj_02318,stall,1.0,completed_normally,0.2300000000000002,0.21999999999999997,0.10000000000000009,gradual_monotonic_low_gamma,68.28088644513252,2.6239144617221,2.6239144617221
traj_02320,stall,1.0,completed_normally,0.2599999999999998,0.25,0.13000000000000034,gradual_monotonic_low_gamma,61.84752742953891,7.544626028292588,7.544626028292588
traj_02335,stall,1.0,validity_envelope_gamma_exceeded,0.3299999999999996,0.3099999999999996,0.1299999999999999,gradual_monotonic_low_gamma,56.36133108429654,3.9338597159467894,3.9338597159467894
traj_02336,stall,1.0,completed_normally,0.22999999999999998,0.21999999999999975,0.10999999999999988,gradual_monotonic_low_gamma,65.10461795564962,6.020757962716198,6.020757962716198
traj_02342,stall,1.0,validity_envelope_gamma_exceeded,0.6399999999999997,0.6099999999999999,0.41999999999999993,gradual_monotonic_low_gamma,17.70271975546844,28.76164071670022,28.76164071670022
traj_02394,stall,1.0,completed_normally,,,0.13000000000000034,gradual_monotonic_low_gamma,57.48274732664923,2.213375924948125,2.213375924948125
traj_02395,stall,1.0,validity_envelope_gamma_exceeded,0.45999999999999996,0.4400000000000004,0.27000000000000046,gradual_monotonic_low_gamma,32.22227842262612,15.487063723013048,15.487063723013048
traj_02398,stall,1.0,completed_normally,0.43000000000000016,0.4099999999999997,0.21999999999999975,gradual_monotonic_low_gamma,49.77912348178858,11.23271592283002,11.23271592283002
traj_02419,stall,1.0,completed_normally,0.29000000000000004,0.27999999999999936,0.1200000000000001,gradual_monotonic_low_gamma,61.16210974527236,3.24561993718551,3.24561993718551
traj_02428,stall,1.0,validity_envelope_gamma_exceeded,0.4900000000000002,0.46999999999999975,0.28000000000000025,gradual_monotonic_low_gamma,25.434309016431616,22.206068335288627,22.206068335288627
traj_02438,stall,1.0,completed_normally,0.2999999999999998,0.28000000000000025,0.15000000000000036,gradual_monotonic_low_gamma,63.413825334136554,8.827722556469945,8.827722556469945
traj_02445,stall,1.0,validity_envelope_gamma_exceeded,0.4800000000000004,0.46999999999999975,0.2699999999999996,gradual_monotonic_low_gamma,40.270342374939716,12.313904831434089,12.313904831434089
traj_02446,stall,1.0,completed_normally,0.2999999999999998,0.29000000000000004,0.15000000000000036,gradual_monotonic_low_gamma,62.82615957539776,14.13747365265751,14.13747365265751
traj_02456,stall,1.0,completed_normally,0.2699999999999996,0.25,0.1200000000000001,gradual_monotonic_low_gamma,60.91023027341428,8.542209176474602,8.542209176474602
traj_02464,stall,-1.0,validity_envelope_gamma_exceeded,0.31999999999999984,0.31000000000000005,0.18000000000000016,gradual_monotonic_low_gamma,28.818051215242797,-17.371410335062272,17.371410335062272
traj_02487,stall,1.0,completed_normally,0.4500000000000002,0.4299999999999997,0.23999999999999932,gradual_monotonic_low_gamma,66.08226467024357,15.047155043932948,15.047155043932948
traj_02498,stall,-1.0,validity_envelope_gamma_exceeded,0.5,0.4800000000000004,0.3200000000000003,gradual_monotonic_low_gamma,18.06928515893634,-24.991092307273316,24.991092307273316
traj_02511,stall,1.0,validity_envelope_gamma_exceeded,0.33000000000000007,0.3200000000000003,0.18000000000000016,gradual_monotonic_low_gamma,51.52515007572294,13.036603536371187,13.036603536371187
traj_02536,stall,-1.0,validity_envelope_gamma_exceeded,0.8799999999999999,0.8100000000000005,0.6300000000000008,gradual_monotonic_low_gamma,16.24682293906195,-38.7677814593704,38.7677814593704
traj_02682,stall,1.0,validity_envelope_gamma_exceeded,0.39000000000000057,0.3700000000000001,0.16999999999999993,gradual_monotonic_low_gamma,49.994801164407576,6.9523304529798,6.9523304529798
traj_02711,stall,1.0,completed_normally,0.2400000000000002,0.22999999999999954,0.1200000000000001,gradual_monotonic_low_gamma,56.99241522061959,6.568883529687417,6.568883529687417
traj_02736,stall,1.0,validity_envelope_gamma_exceeded,0.4300000000000006,0.4200000000000008,0.23000000000000043,gradual_monotonic_low_gamma,36.60193006548336,20.123216894651204,20.123216894651204
traj_02781,stall,-1.0,validity_envelope_gamma_exceeded,0.41999999999999993,0.3999999999999999,0.26000000000000023,gradual_monotonic_low_gamma,18.892846093303195,-20.01589326991905,20.01589326991905
traj_02834,stall,-1.0,validity_envelope_gamma_exceeded,0.4299999999999997,0.41000000000000014,0.27000000000000046,gradual_monotonic_low_gamma,18.747885680626254,-20.30909379071357,20.30909379071357
traj_02889,stall,1.0,completed_normally,0.29000000000000004,0.2699999999999996,0.1299999999999999,gradual_monotonic_low_gamma,59.56175583593863,6.837209928771999,6.837209928771999
traj_02921,stall,-1.0,validity_envelope_gamma_exceeded,0.4999999999999998,0.4800000000000002,0.33000000000000007,gradual_monotonic_low_gamma,17.589795598731076,-24.200099877285712,24.200099877285712
traj_02952,stall,1.0,completed_normally,0.3300000000000005,0.31999999999999984,0.13999999999999968,gradual_monotonic_low_gamma,62.37702322266241,4.76261007730422,4.76261007730422
traj_02980,stall,1.0,completed_normally,0.33000000000000007,0.3199999999999994,0.1299999999999999,gradual_monotonic_low_gamma,53.66518998366404,2.9265014159464093,2.9265014159464093
traj_03020,stall,1.0,completed_normally,0.3999999999999999,0.3900000000000001,0.2200000000000002,gradual_monotonic_low_gamma,46.46776746200611,14.675139155794422,14.675139155794422
traj_03026,stall,1.0,validity_envelope_gamma_exceeded,1.18,1.1199999999999999,0.8999999999999999,runaway_extreme,16.271494413839243,40.78793343558245,40.78793343558245
traj_03079,stall,1.0,completed_normally,0.3600000000000003,0.33999999999999986,0.17999999999999972,gradual_monotonic_low_gamma,59.51628016806816,18.606563377236263,18.606563377236263
traj_03085,stall,-1.0,validity_envelope_gamma_exceeded,0.4399999999999995,0.4299999999999997,0.27999999999999936,gradual_monotonic_low_gamma,18.240253486214968,-25.58887215947654,25.58887215947654
traj_03089,stall,-1.0,validity_envelope_gamma_exceeded,0.39999999999999947,0.3799999999999999,0.2400000000000002,gradual_monotonic_low_gamma,19.572743392670656,-19.255752387748192,19.255752387748192
traj_03095,stall,-1.0,validity_envelope_gamma_exceeded,0.6000000000000001,0.5700000000000003,0.40000000000000036,gradual_monotonic_low_gamma,16.950932919225323,-28.394669367486067,28.394669367486067
traj_03105,stall,1.0,validity_envelope_gamma_exceeded,0.4700000000000002,0.4599999999999995,0.2899999999999996,gradual_monotonic_low_gamma,30.648370791958595,16.361293215781064,16.361293215781064
traj_03108,stall,1.0,completed_normally,,,0.10000000000000053,gradual_monotonic_low_gamma,66.90073041366551,1.792693764221239,1.792693764221239
